73,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.processAnnotation(org.castor.core.nature.BaseNature, java.lang.annotation.Annotation)> calls method <java.util.Map.get(java.lang.Object)>",BaseAnnotationProcessingService.java,MEDIUM
74,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls constructor <java.util.ArrayList.<init>()>",BaseAnnotationProcessingService.java,MEDIUM
75,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.add(java.lang.Object)>",BaseAnnotationProcessingService.java,MEDIUM
76,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.size()>",BaseAnnotationProcessingService.java,MEDIUM
77,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.toArray([Ljava.lang.Object;)>",BaseAnnotationProcessingService.java,MEDIUM
78,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.addAnnotationProcessor(org.castor.core.annotationprocessing.TargetAwareAnnotationProcessor)> calls method <java.util.Map.put(java.lang.Object, java.lang.Object)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
79,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getAllAnnotationProcessors()> calls constructor <java.util.HashSet.<init>(java.util.Collection)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
80,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getAllAnnotationProcessors()> calls method <java.util.Map.values()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
81,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getAllAnnotationProcessors()> calls method <java.util.Set.addAll(java.util.Collection)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
82,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getAllAnnotationProcessors()> has return type <java.util.Set>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
83,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getTargetAwareAnnotationProcessors()> calls constructor <java.util.HashSet.<init>(java.util.Collection)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
84,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getTargetAwareAnnotationProcessors()> calls method <java.util.Map.values()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
85,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.getTargetAwareAnnotationProcessors()> has return type <java.util.Set>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
86,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotation(org.castor.core.nature.BaseNature, java.lang.annotation.Annotation)> calls method <java.util.Map.get(java.lang.Object)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
87,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotation(org.castor.core.nature.BaseNature, java.lang.annotation.Annotation, java.lang.reflect.AnnotatedElement)> calls method <java.util.Map.get(java.lang.Object)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
88,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls constructor <java.util.ArrayList.<init>()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
89,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.add(java.lang.Object)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
90,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.size()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
91,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;)> calls method <java.util.ArrayList.toArray([Ljava.lang.Object;)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
92,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;, java.lang.reflect.AnnotatedElement)> calls constructor <java.util.ArrayList.<init>()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
93,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;, java.lang.reflect.AnnotatedElement)> calls method <java.util.ArrayList.add(java.lang.Object)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
